tweet,anotasi1,anotasi2,anotasi_final
"USER Biasanya yah, nu kieu teh pasti tongkrongan dengan bengeut garoreng ciga kodok bagong kabeh. Nu lalaki goreng ciga minyak jalantah, ai awewena oge goreng ciga cabe cabean.",hate,hate,hate
USER USER Nyak atuh kabayang eta jalan kaki di jl. Setiabudi borma ke griya aja banyak jalanan nolong ampe pernah tigebros didinya. Matakan sok hoream jalan kaki teh da akses jalan kaki nu alus ngan di asia afrika. Eta ge kahalangan jurig,not hate,not hate,not hate
Liat fyp tiktod banyak nostalgia ke tahun 2020 (covid). Walaupun tahun itu bikin aing bego tapi emang kangen sih😃 anak anak mulai minggu depan libur ya 2 minggu..,not hate,not hate,not hate
kangen kuliah tp kuliah gw gajelas kanjut,not hate,not hate,not hate
USER Gak tau malu. Kanel kulit beungeut,hate,hate,hate
"tapi seruu bangett sumpah dilapangan 😭, karna baru pertama kali juga aing liat singkapan batuan yang secantik itu perlapisan batuannya",not hate,not hate,not hate
USER Era eta Emang na yakin lah mana disebut jentre arana mun bener tea mah. Dasar Alo belegug 😂,not hate,not hate,not hate
USER Santai santai semua bisa berteori kok. Tapi kalo dibilang jurig kok sad banget. 😭😭,not hate,not hate,not hate
USER GAK PUNYA TANGAN SAMA KAKI LU DIPTA? GAK BISA JALAN? Melata juga gak bisa?????? Bodatt kehed sia,hate,hate,hate
"mostly emang gatau tempat, yang penting sungut ngebul. untungnya temen-temen yang aing ngerokok masih tau etika",not hate,not hate,not hate
"Jujur, ekspetasi perempuan apakah selalu terlalu tinggi? Saat jatuh sangat sakit.. YA MASA CHAPTER TERBARU PENDEK BANGET??? UDAH GITU JENYANYA KANJUT WAKTU MENUSUK ITULOH. Fenomenal. Jujur, gw sedih berat",not hate,not hate,not hate
"kenapa orang minta nitip ke aing 😭 https://t.co/MgoZ5MwFf2""",not hate,not hate,not hate
meureun manehna gelo pisan HAHAHAHAHAHA MAAF BANGET SUNDA GUE KELUAR,not hate,hate,hate
"USER USER Pers aja dibalikin, zionis kehed, apalagi pasukan perang? Zionis kayak lu tuh harus dilempar ke zona genosida biar tau rasa lu, zionis",hate,hate,hate
GUE MASI MAU NGOMONG KOPLOK DITINGGAL TIDUR MULU GUE,not hate,not hate,not hate
Ini anggota dewan mikirnya gimana dah? Belegug,hate,hate,hate
ni metode baru apa gmn sih? ngetag aing dipost an politik ck,not hate,not hate,not hate
"USER Di rujak terus nasib beungeut Asia gaya Eropa lebar duh,aing jarawat di ubaran kurap di ubaran daki di bersihan ieu di kotoran.",not hate,hate,hate
jadi keinget dulu juga gw pernah baca cerita jurig yg demen idol kpop. kalo gasalah tuh poster yg dipajang day6. tapi lupa baca dimana wkwk,not hate,not hate,not hate
USER USER Ternyata udah aing block. Ini tandanya juga udah di action rnb https://t.co/fOMgH97uST,not hate,not hate,not hate
KAYA NGERTI GASIH SI IKI NEMENIN AING DARI YG TERPURUK GRGR PUTUS CINTA WASUUU REKKK emg best,not hate,not hate,not hate
Koplok anjing gw pun bingung,not hate,not hate,not hate
USER USER Lu main bagus tp xaviout xaviout cok koplok banget dah,not hate,not hate,not hate
"panggil aja almarhum S, si s kecelakaan si s kelindes mobil sampe ortu nya almarhum keluar rumah (Aya naon anak aing ku naon kilang) ada apa anak ku kenapa, btw nama sepupu kilang ya, itu teh si s kalindes mobil bawa batu, sampe akhirnya bapak nya almarhum keluar",not hate,not hate,not hate
USER USER muke lu pin seakan akan kehed,not hate,hate,hate
"USER ky sidang lg cok, ngepresentasiin bsnis yg mau aing bangun tp sedetail mungkin",not hate,not hate,not hate
"USER APASIHH KOPLOK KOPLOK, ELU GUE KOPLOKKK",not hate,hate,hate
"keselnya masi sampe skrg, bayangin nya gini lu punya skin default ironman yg dia diculik dan ditahan di goa.. trs lu beli skin ironman pas dia di avengers end game, tp pas dipake cuma bagian kepala nya doang yg berubah sisanya engga😭 tah eta nu terjadi ayeuna teh bagong pisan",not hate,hate,not hate
Solonya jk bacot banget anying dari kemaren... Emangnya cuma jk yg boleh ngucapin terima kasih ke yg dengerin lagunya?????? Emangnya di dunia ini cuma jk yg boleh post Spo wrapped nya sbg artis krn 99jt+ pendengar + 2b+ stream?? Artis di dunia yg ga lebih dari itu ga boleh???,not hate,hate,hate
aku bingung nengok kanan kiri kok cuman ada aku sama dua orang di pojok lagi tidur EH WKWKWK TERNYATA UDAH SUBUH ANJIR DAN AING MASIH NGERJAIN RBL fak kata gueteh https://t.co/pDSr1Akqa1,not hate,not hate,not hate
"Gua enggak tau muka bokap gua sampai sekarang (kelakuan dia emang kayak kanjut aka dia ayah yang paling BURUK buat gua), dan emak gua meninggal di usia gua yang baru nginjek 18 tahun. Rasanya mau nyerah soalnya gua anak tunggal 🏳️🏳️🏳️",hate,hate,hate
ih lucu banget anak anak jurig,not hate,not hate,not hate
ternyata akun jualan di twitter tu pake kata2 yang trending di twt biar orang2 liat WKWKWK baru tau aing soalnya td buka haechan lee thank you latest nya malah orang jualan😭😭,not hate,not hate,not hate
USER 😮‍💨😮‍💨 kamu emang mau liat aku mati keinjek aja kan 😮‍💨 AKU MAU MILKBUN SEGEDE KANJUT BADAK.,not hate,not hate,not hate
"USER Sabar,,terus ikhtiar,,jgn putus asa,,siapa tahu ada jurig tumpak kuda"". Pasti ada jalan keluar. Semangat ya""",not hate,hate,not hate
USER teuing aing ge ga paham bukan anak ekonomi soalna bhakk,not hate,not hate,not hate
"gtau gtau, sebenernya gue cemburu bgt kehed 😞👊🏻",not hate,not hate,not hate
USER USER USER Menurut aing sah kalau kata pakar hukum mah yg penting mah gak korupsi ( NGALEUGLEUG ) keringat rakyat,not hate,not hate,not hate
USER Emang goblog sia mah kehed!!! Geus atoh si mulyadi ngasupkeun sugan aing deuk nyayur jol teh remis..anjing edan samah gblg!!!,hate,hate,hate
"Nah si jurig yg emng panik keknya yaa, bikinlah dy thread pembelaan panjang lebar, salah satu tweetny kek isi, klo kalian ngeluh trus nnti ga da brand yg mo kerja sama ama z dn nn loh, kek gaslighting gtu dy.. Dan banyak fans yg ngamuk gegara kata ini.",not hate,hate,not hate
"Baek juga kaya aing ternyata, kalo tidur lebih awal pasti kebangun. TAPI GA JAM SEGINI JUGA KEBANGUNNYA https://t.co/QGxcx2dBk1",not hate,not hate,not hate
"USER Andalan Lo USER media abal² Coba cari yg lain, hei jurig USER Ajeng ngajak kawin,cocok ma lo",not hate,hate,hate
USER napa januari semua ke bali ya 😭 aing 14,not hate,not hate,not hate
"Taunya dulu ini thread yang dikosan horror, ternyata berlanjut nempel ke abangnya tu hantu hantu lucu ya. Energi abangnya wangi buat si jurig jurig jail ini kali ya 😭",not hate,not hate,not hate
USER itu gue benci bgt maksudnye walo itu grup ga bagus bagus amat seenggaknya diem aje anjir 😭 senggaknya zr masih bisa diem ngomong bagus bagus dah kl di gue. itu pure koplok si wkwkwkwkw makanya kl kali ini dia downfall dan kena cancel udah kek mamam deh u,not hate,not hate,not hate
"be realistic gmn mksut lu kehed, lu brharap gw goyang ngebor kh diposisi bgini",not hate,not hate,not hate
gw udah muak bodoamat masih sayang banget juga jor teing sia koplok indit we kaditu nganyenyeri hate aing we pagaweanten kontol,hate,hate,hate
gw yakin kok itu oppa cmn modal kanjut badag 😭🫵🏻,not hate,hate,not hate
USER Ihh ga nyangka ya seperti yg polos gitu beungeut nya,not hate,not hate,not hate
BJIGUR TAI FAK MEN AING JADI MERINDING BGST USER,not hate,not hate,not hate
USER as someone yang sama penakutnya sama seungkwan i would rather dipasangin sm dk yang juga jerit jerit drpd dipasangin sm wonwoo yang magnet jurig 😭😭,not hate,not hate,not hate
Stressss baca trit jurig pagi pagi tapi tetep serem afsjdhskslgh,not hate,not hate,not hate
sorry trauma bgt sama one direction koplok kata gw teh,not hate,not hate,not hate
USER KA KEY INI LEBIH HOROR DARIPADA KETEMU JURIG ANJIR 😭😭😭😭😭😭😭😭,not hate,not hate,not hate
"bisa bisanyaaaa mimpi nikah sama mackenyu, seneng cuma beberapa saat, karna gak lama dari itu temen temen aing nikung semua, banyak yg nge chattin mackenyu, sakit bgtt dendam nya sampe bangun tidur, bakal betee bgt ke temen temen aing🥲",not hate,not hate,not hate
"USER Nih, intinya dia itu digangguin ama jurig terus ngungkap kejadian yg udah lama gt deh https://t.co/kf9BI8K568",not hate,not hate,not hate
USER aing baru mulai sih hari ini wkwkwk,not hate,not hate,not hate
"USER USER USER Gua kagak nanyain tentang cewek itu ke google, kehed. Liat search engine gua. Lu tau search engine kagak? Liat noh pake mata kagak jelas lu apa yang gua cari",not hate,not hate,not hate
GUE LAPERR MAU MASAK TAKUT ADA JURIG 👻,not hate,not hate,not hate
Info ngusir jurig yg gacor dongg Kristen way only wkwk Biar anjing w ga gonggong2 lagii yaallah,not hate,not hate,not hate
USER aing kek orang gatidur 20 hari,not hate,not hate,not hate
“we can do better next time” next timenya di konser orang bukan konser ilichil. babi lah kata gue teh anying sia monyetttt,hate,hate,hate
"ASLIIII STRESS BANGET UAS SEM INI, gws deh buat aing",not hate,not hate,not hate
gaenak spotify ga premium aing lagi dengernya pop anggeur weh setelahnya sugez semua babi aku muakkkkk graargghhhhhh,not hate,not hate,not hate
"USER Gimana ngga nuntut kehed,,,sekolah mahal, sembako mahal,susah cari kerjaan ,usaha sepi,and elu malah mesra Ama kapitalis selama ini kerja lu buat siapa",not hate,hate,hate
"mo dibilang kyk apapun, mo disuruh sidang sblm akhir tahun atau sblm masuk smt genap pun aing gabisa soalnya blm k k n https://t.co/AtakvsfPwT",not hate,not hate,not hate
Canda aing kalo ga kuat si jadi cegil,not hate,not hate,not hate
dia mah pikasebeleun pisan aslina kek anjir jan makin menjadi jadi napa pc nya😀😀😀😀,not hate,not hate,not hate
USER lu yg ngirim ya ki? kanjut https://t.co/ZjZkl63QPz,not hate,not hate,not hate
ih amit-amit guemah mending ketemu jurig dibanding dirujak sama warga twt 😔😔😔,not hate,not hate,not hate
wayv coba lu sesekali kanjut kanjutin agensi lu itu,not hate,hate,hate
"kpop stan pd berharap idol cowo sma cewe bisa interaksi depan kamera. tp pas beneran interaksi malah pada tantrum ga jelas. ngeship lah, ngehate lah. saria hayangna naon? emang aneh2 asli dah. dikit2 ngeship, dikit2 ngehate. naon sih? riweuuuh. lebok tah interaksi",not hate,hate,hate
USER Emang koplok tu orang udeh gue tage humas polrinya,not hate,hate,hate
isak segede gitu gak ada yang jaga 😂 koplok emang,not hate,not hate,not hate
knp sih jd orang ga konsisten bgt paok suka siapa tapi yang diperhatiin siapa KOPLOK LU,hate,hate,hate
"USER USER kata orang sawangan : gares, lebok dewek, ontong pake nanjain orang.",not hate,not hate,not hate
Kmu emang ga cape nunggu dunia ini berputar ? Aing cape anjeng,not hate,not hate,not hate
Di balik sombong dan songong nya aing sebenernya itu motivasi hei biar pads ngerjain. Memang terkesan ngeselin cuman come on dude. Gerak.,not hate,not hate,not hate
KANJUT!!! Komik conan gw seri 71 72 ilang bangsaattt babi aaahhh mana tuh seri udh ga keluar ditambah itu fav w bangkeeee,hate,not hate,not hate
cuih minimal punya malu anjink lu ngebunuh banyak muslim selama ini bajingan. lu bener bener kanjut semoga jahanam buat lo apalagi si netanyahu biji pler itu https://t.co/H3zbURX0Eo,hate,hate,hate
"koplok tmnku jualan gelang, bilang target pasarnya aku",not hate,not hate,not hate
"Modar kau babi, dikira mau banyak yg simpati. Salah bagong sia teh.",hate,hate,hate
Di sebagian daerah sunda mamas itu bahasa lemesnya dari kanjut,not hate,not hate,not hate
"cb deh korek/cek kuping lo itu ke dokter telinga terdekat (klo perlu yg muahal) biar bersih lgi, dasar bekicot belegug sia anyinggg",hate,hate,hate
"Maap bgt kesannya w kek anti army bgt tp emng banyak opini mereka yg tolol2 kanjut lah, yg penting gw bukan anti bts nya😔",not hate,hate,hate
USER Kukira bpk2 itu pintar Ternyata boloho Udh bagus2 malah di ganti,not hate,hate,hate
yg jahat sm bubu lu pd knp si bangsattt gelut sia ku aing kehed koplok https://t.co/3WHVNupi9s,hate,not hate,hate
USER Mau dong cobain kanjut S1... Biar double degree. 🤣,not hate,not hate,not hate
"USER Tadi sempat ss dan aing shere ke tmn, allhamdulilah blm dilihat dan dah gue hapus. Biasanya army tt nih ngeyel, liat aja nanti pasti banyak:((",not hate,not hate,not hate
KOPLOK JGN CHAT GW GW MIMPI SELINGKUHNYA SAMA ELUFUCCCCC,not hate,not hate,not hate
USER HIII MAS KOK JADI JURIG HUWAAA 😭😭😭,not hate,not hate,not hate
"USER Orang2 goblok bener nyuruh Pep ngelatih tim2 gurem yg bayarannya dikit, materi pemainnya koplok, bukan masalah berani ga berani, tapi lu mampu bayar berapa buat pep? Lagian dikata Pep gblk kali ya nurutin kemauan netijen cuma demi ego wkwkwk",not hate,not hate,not hate
anjing ni jurig kesambet apaan ko jdi lucu nan imut bgt,not hate,not hate,not hate
"BABANGSATAN ANYING. KATANYA MAU KLS NYA KOMPAK TPI GW SM TEMEN GW GK PRNH LU AJAK AJG. BIKIN IG KLS BILANGNYA BUAT KENANGAN, TPI ISI IG NYA CMN SIRKEL LU DOANG, MUKA GW GK PRNH ADA DI IG KLS. SOK BNGT PNGN KLS KOMPAK. PADAHAL LU CMN ANAK BARU. GELEH, DI CIDUHAN GE PALID KEHED.",hate,hate,hate
"USER kerja atuh cicing wae "" baru 1 bulan lulus anying. sekarang udh kerja 5th lebih "" pulang atuh bagi uang thr ya "" (yg ngomong gini tuh tetangga)""",not hate,not hate,not hate
"tololll bukannya fokus ke permasalahan malah pada promosi artis lain, emg kehed lu semua kebanyakan ngekpop jdi pada keras hatinya..",hate,hate,hate
sok gera aing mh bebas maraneh mau masing2 gmn tapi tolong laH kl tugas kelompok teh MUNCUL CUKK GW JG GAMAU KERJA BEGINIAN SUSAH MINIMAL CEPET NGERJAIN BIAR KITA CEPAT KEMBALI KE MASING2 LAGI I HATE ALL OF YOUUUUUUUUUU,hate,hate,hate
"USER astagfirullah, si koplok israhell masih berulah juga, kapan binasa nya sih ni kaum terlaknat??? semoga cepet mampus semua tuh kaum2 zionis kurang ajar.",hate,hate,hate
USER USER Ehh markonah siapa pun laki lakinya bila di rendahkn tentang tidak menafkahi istri tdk akan terima karena harga diri bagi lk lk adalah bertanggung jwb bilar ya gak terima lah dasar ente belegug,not hate,hate,hate
"yeee koplok gw telat war plottingan terus sisanya cuma PO doang, alhamdulillah hanya bertahan 17 menit saja.🙏🙏🙏 https://t.co/TwjTGLkM0S",not hate,not hate,not hate
USER emang bengeut di balihona ge pikasebeleun anying....,hate,hate,hate
Cuma whoosik yg berhasil menggeser park seojoon dr hati aing wkw,not hate,not hate,not hate
Bisa bisanya lagi ngedate malah mulessss. Alhasil dianterin doi ke toilet pom bensin. Geblekk. Malu aing,not hate,not hate,not hate
USER EMNG LU PERNAH LIAT KANJUT BADAK,not hate,not hate,not hate
USER naha beungeut kamu jd leutik sih des :((,not hate,not hate,not hate
"USER Mending lu open DC lah babi jangan koar koar gajelass, punya kanjut ga lu??",hate,not hate,hate
USER Waduh kalau gitu mah emang beda sama cewe cewe lain soalnya lebih mirip burung jurig,not hate,not hate,not hate
Nah ini dia jurig yang ku cari cari,not hate,not hate,not hate
"USER Okey sayangg, mesum smw lu ama pacar gua, gua tabok ama kanjut badak yeu baru tau rasa lu",not hate,not hate,not hate
"USER He kanjut, STOP lo kaya gitu dasar Caper",hate,hate,hate
AING NGAKAK BGT IH JANC*OKKKK https://t.co/hUZcYH1FAD,not hate,not hate,not hate
"USER Inii orangg juga, lupa dia senator mana, ngeselin bgt pengen aing sentil jantungnyaa🤬 https://t.co/dmayRuPOf9",not hate,not hate,not hate
"lambung gue jd korban anjeink 😔 sengaja begadang biar jam set 3 ngadon adonan roti kentang eh di jam 2.11 malah tidur ajg guoblog. Bangun² jam 4 blm ngadon alah koplok. Lgsg bikin sahur underpressure cok, udh deh makan jg selewatnya alhasil mampus²an amat lambung nyeri",not hate,not hate,not hate
"Kamu bisa menghapus kontak ku dari wa mu, tapi kamu tidak bisa menghapusku dari hidupmu WAHAHAHAH LEBOK SIAH KATA GUE TEH💀 https://t.co/3KIZfyHKdl",not hate,not hate,not hate
USER beungeut sia siga beruk = kamu ganteng,not hate,hate,hate
"Nalar lu dipake, ngapain hybe rela nyogok buat collab Zico Jennie salah satu member blackpink secara hybe juga ga mau kalah saing sama bp. Koplok",not hate,not hate,not hate
"Anjing aing kira lord rangga udah mentok, orang waham bisa jadi wakil kepala bssn https://t.co/p74ujgv90M",not hate,not hate,not hate
"ni ini wint ti gi whiri yi ilridy iri, setan mana mau ngaku kalo dia setan wkwkkk bagong sia https://t.co/BUOUgbavF7",not hate,hate,hate
"JASTIP IYA TRIP IYA, jirlah🥲 ini gada yg mau bantu aing buat war kah😭😭😭😭😭😭😭",not hate,not hate,not hate
Aing kpd ceue yg aing suka tapi doi tiba tiba ngilang :,not hate,not hate,not hate
USER Lebok sia moncong putih. Amin ga bakal mau ma penghianat.. maling teriak maling 🤣🤣🤣🤣,not hate,hate,hate
lucu banget anak jurig ihhh gemes banget adek,not hate,not hate,not hate
"Eh ketang setop dlu ah abis duit kehed
Takut jankenpon tidak ada kemjauwan",not hate,not hate,not hate
"7 Tempat Wisata di Garut yang Lagi Hits, dari Darajat Pass sampai Leuwi Jurig https://t.co/dzY3q4mUAz https://t.co/mrGwnPxGgq",not hate,not hate,not hate
"Atasan anyinh ini seragam kga gw kecilin ye tot emng XL nya kecil di badan ainggg, ah si kanjut bikin mood gw jelek, fak u newnewng🤾",not hate,hate,hate
"riyeut pelunasan memkit anying, aing teh asup kamana si sabenerna teh. sing bener atuh, aing mah mana teu nempo ti kamari deui😭",not hate,not hate,not hate
"USER Halah, percuma kuliah tpi teu boga otak jng adab mah. Dunia teh muter kehed, bisa wae sia ayeuna keur diluhur, teu apal isuk pageto ujug2 nyungseb. Congor teh dijaga. Buat sendernya, keputusan yg bagus buat left, fokus sama dunia kamu sendiri aja ❤️",hate,hate,hate
Ini hani harus dikasih binatang baru ngereog dah lu wkwk jurig mah ga mempan buat dia🤣,not hate,not hate,not hate
"USER Sorry ye, mskpn dandanan nenek gue ke cuma pakai koplok ama daster, bukan berati miskin",not hate,not hate,not hate
"USER Bau debu, beberapa tempat ada sudut jurig",not hate,not hate,not hate
Murakumo Gou. Anak jurig bisa diem gak? Pas Danzen Kimi lu bikin jantung gua dag dig dug ser war wer worr asgevtdudkkdkdlskabagafjsksk 😭😭😭😭😭😭,not hate,not hate,not hate
