tweet,anotasi1,anotasi2,anotasi_final
"USER Terserah org mau buka sampai jam berapa,org cari uang kok dilarang dasar gila. Lagian kalau saya males belanja di minimarket2 apapun itu namanya..mending warung tetangga/Madura..kalau mau gila jgn aja org,kamu aja yg gila pekok",hate,hate,hate
USER Gemblung bukannya makanan yg ketan dibuletin terus yg luarnya dikasih caramel?,not hate,not hate,not hate
"USER cok nya kayak nyebut coki, bukan jancok",not hate,not hate,not hate
"Selamat Evening Indonesia ku😘😘😘, ini vitamin item ini gue perlukan bersamaan dengan famotidine and ashwaganda disaat gerd gendeng gue kamboh😡, adakah yg bisa tebak si item ini?, $75 👉 udah pernah siyy gue komen di posting seseorang, kutunggu yaa gaes.., xie xie nin💪🕺🎼 https://t.co/5Z21WPLCba",not hate,not hate,not hate
USER 1 kata untuk mahluk astral ini?? GENDENG,not hate,hate,hate
logikamu ga maen anjrot iki lek dadi mahasiswa e dosenku opo ga di kepruki ndasmu,hate,hate,hate
"Jancok anak kantor ada yang ngetik taxi jadi taxy, is this a nichijou reference https://t.co/ejreL2QHet",not hate,not hate,not hate
ANJINGGGG BAPER BANGET PEKOK DASAR KAPAL BUMN,not hate,hate,hate
"USER Padahal katanya yg mulia USER harusnya ada dokumentasi pemeriksaan. 

Ini kok gak ada. 
Yg bener yg mana ?
Kerja sesuai SOP aja pada gak bisa, dasar TOLOL USER

Emang goblok dan dzalim semua yah becuk jancuk. 
Udeh pada kagak takut sama neraka. https://t.co/qbZLGSqS5I",hate,hate,hate
jancok ngecas dari jam 4 ternyata ga kecas gblk,not hate,not hate,not hate
USER udah gw duga LU WOTA GENDENG,not hate,hate,hate
USER USER Wahhh… asu banget mereka. Makanya aku bingung kan vote nya svt ama plave loh kok pada vote zero? Ternyata emang mereka aja yg manfaatin plli. Jahat asli. Tau gitu gk usah ada colab” segala. Urus idol masing”,not hate,hate,hate
"USER USER USER Tinggal Laporan saja FX Rudi ke Polisi saja kalau merasa Pak Lurah Mukidi dan Ibu Suri merasa di fitnah. Malah BuzzerRp Partai Mawar dan CELENG2 pada ngamuk, nuding2 USER . Kita buktikan Kebusukan SONTOLOYO itu fakta atau tidak? Gitu aja kok repot?",hate,hate,hate
sederhana tp aku MARAH BGT silit benci bgt komen2 auto gini tuh DTG DARI MANA SIIIIII benciiiiiiiii aku gapernah ga sebenci sm sesuatu suasuuuuu 🤬😡🤬😡 https://t.co/pkthdz1e71,hate,hate,hate
"USER ga tau dicedeki cowok a mbak? kok nggilani wong dompet ketinggalan lak wajar, langsung diganti padahal kok bingung ae jancok nggilani pol. gawe mas e lek moco iki tinggalen ae sek akeh wong wedok sehat.",hate,not hate,hate
"udh disuruh ngurusin proposalny yg muepet bgt ikuu sampe ak keplayon” ng restu be kudanan dan kon gatau diri bgt jncokk matamu ikuu, salae magang brg mlh ngrepoti sg nd kampus. asline gpp ngrepoti pokoe tau diri ae ga kyk kon su asu👹",hate,hate,hate
Mnet jancok gw bangun pagi sebelum mandi sempat²in nge-vote treasure ya ajg malah gak masuk su,hate,not hate,hate
USER ☝ Sg penting Ora asu karo babi dan celeng,not hate,not hate,not hate
"Masih banyak lho hal-hal yang jauuuhh lebih menarik untuk ditanyakan, kenapa malah justru pertanyaan ndlogok kayak gitu yang dipakai.",hate,not hate,hate
USER Jujur gua enek bgt liat komenanan begini ngatur pk kerudungnya tuh gini bajunya itu blabla segala macam knpsi u kaya tai komen  mulu wong yg dia yg make aja nyaman ngapa u sibuk ngomentarin jancok anjing emosi gua dasar manusia sipaling🖕🖕🖕,hate,hate,hate
"Indonesia menuju dinasti politik 2024. Isina yang nyalon, suami istri bapak ibu putera puteri cucu cicit cocot codot cok jancok.",hate,hate,hate
USER Misi terselubung orang jawa. Membuat jancok go internasional.,not hate,not hate,not hate
"USER USER USER Ayo penjilat2 USER USER kalo menuduh orang lain fitnah, harus bisa buktikan dong, masa kerja modal congor doang..",hate,hate,hate
🧠: wedus yang sangat kambing yang sangat domba,not hate,not hate,not hate
"1. ekonomi alhamdulilah lancar dan pengawasan lumayan enak 2. pkwu alhamdulilah lancar bgt dan pengawasan enak bgttt 3. fisika susah bgt anj itu soal apan jancok dan pengawasan lumayan enak YA WALAUPUN PENGAWAS ENAK KALO GA BISA JAWAB SAMA AJA BOONG keluh kesah hari ini, tengs",not hate,not hate,not hate
"kreak pekok asu, wes reti 1 arah jek aku sg disalahke. Dasar mindset kabupatenn!! BLOG",hate,hate,hate
btw itu akun ga ada naikin ht jancok bisa bisanya ngetik kek tadi apa maksud??? trus misal ngandelin lu pada yg ada anyep nih project dasar manusia berat sebelah tapi ga sadar diri,hate,hate,hate
"USER KESEL BANGET ANJ SAMA SI RETHA ASUUUUUUUUUU!!, MINIMAL TAU DIRI LAH ANJING, JANGAN APA APA YANG LO MAU AMBIL, SPEECHLESS GUWE KESEL BNGT JANCOK https://t.co/EBMLYa85Ot",hate,hate,hate
USER tau banget lo asu lemes banget congor lu ama orang tua,hate,hate,hate
Pengakuan tentara Hamas Kadrun Pekok negara orang yg perang mereka yg rusuh... dinegara sendiri https://t.co/se28BFeS0I,hate,hate,hate
"Koyok tukang parkir nde benang raja, aku tau pas kate moleh tukang parkir e ngomong nang tukang bakso sedino iki sepi, mek entuk 200 rb"" Batinku : jancok koen pak""",hate,hate,hate
"klarifikasi hanya penenang, pil kirik ta pean???",hate,not hate,hate
"iki kisah sekitar taun 2010-an, jaman2 awakdewe sering muter killing me inside ta cover saosin pas ngeband. kebetulan yayan iku satu-satune konco ben-benan seng jomblo. tapi deke dapet momen gila seng jancok lah bikin kesengsem dewe.",not hate,not hate,not hate
x taek ga ada pemberitahuan notif masuk,not hate,hate,hate
"USER USER Gundulmu tidak ada ente kudet apa slama ini tinggal di goa? Kritik santai aja dikit2 di laporin Kalah ama kemasan minuman, kritik saran aja mereka perlu agar bisa bikin produk lebih baik Payahhh ah ente",hate,hate,hate
USER Klo masih sontoloyo penanganannya lelet gak mustahil jadi ambon jilid 2,not hate,not hate,not hate
"USER Andai kami tidak bnyak hutang, dek Jude pasti berlabuh di blaugrana. Madrit gk mau tuker sama de Jong + Asu Fati gitu?",not hate,not hate,not hate
"eh sumpah bapak-bapak antar jemput di kantor gue nih ada yang KEK TAI. di mobil ngomongin cewek mulu, vidcall sama selingkuhannya, bangga pula. kek anjing banget tai, padahal punya anak cewek. apa gak takut gitu anak ceweknya diselingkuhin sama pasangan mereka? gendeng cok.",hate,hate,hate
USER TAPI INI GA NORMAL dikit dikit wedus dikit dikit mariyadi (gue yg ga normal),not hate,not hate,not hate
"Gak ada kah materi lain wahai kontol busuk? Setaik itu kah otakmu? Sebangke itu kah hatimu? Kau dan babi itu beda tipis. Jorok &amp bauk. Babi msh lbh baik, harganya lbh mahal. Eh USER kau happy dengan kelakuan begini?",hate,hate,hate
USER wedus yang sangat kambing yang sangat domba 🐑🐑🐑🐑,not hate,not hate,not hate
semoga alergi gua cepet sembuh perih banget jancok,not hate,not hate,not hate
USER USER berarti pas ngising metu utek e,not hate,hate,hate
"USER Sendernya goblok anjing, gw pukul pala lu sini goblok. Mudahan doa drivernya di kabulin. Ikhlas matamu picek""",hate,hate,hate
USER USER USER Dasar aqun buserp cebong dungu tolol pekok,hate,hate,hate
"Kontol lah cowo-cowo jaman sekarang pada kenapa sih, pada mikir normal dikit apa gabisa? Isi otak lu eksploitasi tubuh cewe mulu memek, even itu istri lu sendiri tp gua yakin dia sakit hati.",hate,hate,hate
"USER USER USER Masih bagus aku bilang dia berhala para kadrun. Dulu si wowo and the gank bilang dia PKI dan Planga Plongo Berarti mata si wowo picek juga yaa, atau dia juga dongok...? 😆😆",hate,hate,hate
USER USER ISTRINYA CANTIK BANGET GITU KOK BISA SELINGKUH SAMA PULU PULU?! MATA LAKINYA PICEK KAH? ATAU BUTA? GOBLOKNYA BUSET EMOSI SENDIRI GUE ANJING!!!!!,hate,hate,hate
"USER Anjir wkwkwkw, dasar becuk jancuk otak udang",hate,hate,hate
"sang penjelajah kota dari tanah tajem, wedus e didol sisan 🫵🏽 https://t.co/MMH16FFgZL",not hate,not hate,not hate
Jancok ni orang makin kelihatan gobloknya. Sepong terus tu si wowo dasar kau anjing babi.,hate,hate,hate
MENT MONYET KUOTA KU SERING ABIS BUAT VOTE HARUS DOWNLOAD APLIKASI TERUS VIDEONYAAA LAMA JANCOK HASILNYA MALAH GINI MONYETTTTTTT,hate,hate,hate
"bolehkah rakyat berkata ""Dasar Goblok"" kepada para pemimpin di negeri ini?... jangan suruh rakyat kasih solusi!! udah digaji ya kerja dan mikir buat rakyat bukan rakyat yg suruh mikir!! HP bm sindikatnya dari atas sampe bawah, artis sampe pejabat, jancuk!",hate,hate,hate
ish jancok malu² in bgt anjinggg fakyu dasar lemes🙄🙄🙄,hate,hate,hate
USER Dasar pekok yang sok waras.,hate,hate,hate
USER USER Woy goblok elo Bilang 10 jt dasar Pekok...BPJS itu sama dari uang Rakyat bukan dari Pemerintah Goblok Kau Bayar Yuran pertiga bulan ke kantor BPJS Demikian juga Karyawan swata dipotong utk bayar yuran BPJS . Golongsn BPJS kls.3 yg Gratis itu Subsidi Silang dari yuran rakyat.,hate,hate,hate
USER USER yg bawa sabu di sumpelin silit kalian diam yg bawa sabu sampe berton ton kalian diam giliran orang bawa piala dri luar kalian minta duit asu asu,hate,hate,hate
USER mending gk lolos sumpah ak gk glm begadang delik liga maljum jancok,not hate,not hate,not hate
"USER USER Eh bentar, kamu tu asu og ya, bukan celeng.. Sorry..",hate,hate,hate
"jujur.. 2023 tahun tertai gue alias gila banget idup gue tahun ini tuh, gue kalo bisa mati mah mati skrg jancok",not hate,not hate,not hate
USER USER Kowe wong kampung tau apa...rasis pula..penjajah itu Belanda &amp; Portugis...dasar pekok.,hate,hate,hate
USER itu kok silit di perut,not hate,hate,not hate
"USER USER USER USER Bab1 z1onjs, Pemerintah Malaysia tegas sm Israel dasar jancuk kau sdh masuk radar, pas diserok kt pastikan berak kau",hate,hate,hate
"USER Kalah ngaku menang emang ada hati nyraninya...? 
Dasar badrun pekok...
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣",hate,hate,hate
"Semangat ngegendong ya tulang rusuk kelompok, kalo muak teriak asu aja gapapa",not hate,not hate,not hate
"wifi yang sangat silit, yang sangat asu, yang sangat tai",hate,hate,hate
USER USER Jancok ak bru baca ini kok ngakak,not hate,not hate,not hate
"USER Han🥲. Masih aja ya, ji takut ma mas Han walaupun udah damai. Ngakak anak sendiri dikatain gendeng 🤣🤣",not hate,not hate,not hate
"USER panngke emang bangke banget, untung gw udah blokir dari lama jadi ga bikin mata gw picek grgr postingannya",not hate,not hate,not hate
"Jancok konnnnn isok e kon ngubah jenengku, onok 230an di link iki, dan kon seenak jidat e malah ngubah jadi jenengmu? Asu bangsattt https://t.co/lAES4Bvcy3",hate,hate,hate
USER Lha lu ngomong ama ngising nggak ada bedanya,hate,hate,hate
"siomay, silit orang mambu yakult",not hate,not hate,not hate
emang gendeng temen lu itu,hate,hate,hate
Cok jancok ngapain aku baca jam segini 😭😭😭😭😭😭😭😭😭😭😭😭😭😭,not hate,not hate,not hate
USER USER gendeng see.. CEO kenek tp dana nasabah e ke backup full,not hate,not hate,not hate
USER Dasar scorpio jancuk! Itu ceritanya gue udah kzl banget sama elu tapi tetep aje dianggap hal yang lucu 😑😤😭,hate,hate,hate
cok sumpah anjg skill opo iki heeee wes brp acc tk temuuuuu woy cok asu,hate,not hate,hate
USER Udah ngapain aja? Kok kayak wong gendeng jadinya,not hate,not hate,not hate
"USER Kebenaran menurut pandangan matamu yg picek, yuhuiiii...",hate,hate,hate
SUMPAH GWE JD IKUTAN EMOSI YA ANJENGGGFGGF DASAR PELAKOR GA PUNYA MALU COK JANCOK MATI AJA LU????????,hate,hate,hate
"USER USER Hahaha..kades sontoloyo...kalo benar ada...,lah wong dia aja dipilih masyarakat...lengserkan saja kades begitu(gebuk) tapi bukan versi pak lurah loh ya gebuk nya.",hate,hate,hate
USER Siapa yang mau percaya cangkeme Fahri? Hahaha 😂🤣 https://t.co/1JYDqFUuiS,hate,hate,hate
"USER Masih mau pdip? Masih dukung sijoko yg 10th seperti,mak banteng aja muak,,pdhl barisan kebo congor putih adalah partai terkorup",hate,hate,hate
USER Ini kl sampe menang berarti gendeng nih Jurinya. Orangnya aja gak sosmed bgt,hate,not hate,hate
"USER Jancok anjg, selingkuh mah selingkuh aja gausah cari pembelaan. Dasar lelaki murahan, rendahan lo. Kalau ga nyaman diperbaiki bangsat, ngomong, bkn cari yg lain. Tolol bgt ANJINGGGG GUA EMOSI",hate,hate,hate
USER USER USER Ohhh jadi klo kampanye pilih lah gibran gemblung gitu.. keren yakk,hate,hate,hate
"jancok batu gateli, dari tadi gw kesandunh mulu shibal",not hate,not hate,not hate
"really, why do men always converse like this?

“boleh ga(….)?”
“maaf gabisa(…)”
“jancuk sombong kayak paling cantik aja”

“mau ga jd pacar aku”
“maaf aku tolak soalnya(…)”
“dasar cewek jual mahal emang ada cowo lain yg mau sm lo?”

like…why? take it like a man will you?",not hate,not hate,not hate
USER USER USER Gue jamin CONGOR USER BISU SEUMUR HIDUP soal gini... cuma kelas tukang jamu jualan radikal-radikul TAI MONYET kan loe USER ??,hate,hate,hate
orang yg nyrobot antrian adalah orang paling JANCOK!! nirempati banget lu muda anak sekolahan juga FAGHH. MAIN SROBOT AJA DASAR LAMPIR 😠🫵🏻,hate,hate,hate
USER perkebunan pisang ini sukanya bikin orang jantungan asu,not hate,hate,not hate
USER pedo njir ewh najis lu jancok,hate,hate,hate
USER Hmm matamu ada bedilnya mungkin jadi takut🫣😭😭🤣,not hate,not hate,not hate
lintang gendeng belum turu dari semalem,not hate,not hate,not hate
"USER Kontol lu aja ilang bro, saking gede tuh bh...",not hate,not hate,not hate
aduh maaf bngt gua tiba2 keinget rakha abis ngeliat parfum. soalnya parfum dia khas bngt jancok,not hate,not hate,not hate
jancuk love bombinggggggggggggg yaAllah all men do is lie dasar lelaki jahat,not hate,hate,hate
"USER one n only seto jelas, big no stephen sahala dan asdos pgj lainnya yang pekok",not hate,not hate,not hate
"USER Masih minat kok.... Cuma emang entah kenapa minat bacaku rodo mudun gegara wes duwe smartphone..... Aku jaman gak duwe hape lebih pinter.... Hapene tok smart, wong e rodo mendo gegara kurang baca buku.... 😅😅😅😅 *malah curhat",not hate,not hate,not hate
USER si kakek pekok Biden sudah buta jadi ga ngeliat peristiwa ini,hate,hate,hate
apasih kontol lu bisa baca apa kagak,hate,hate,hate
USER Taek udah nempel banget emang ke dirinyaaa🥺,not hate,not hate,not hate
kesel bukan ke bayik. tapi kesel sama orang2 sekitar. apalagi kalau ada tamu yang gak tau diri. pengen bgt gue cocol ulekan tuh congor nya.,hate,hate,hate
Uji kalo mau bilang asu gapapa bilang aja skrg,not hate,not hate,not hate
"USER dasar lambemu lambe lonte duk..itu  twittmu dulu thn 21..dan setelah jkw tidak sejalan dg otakmu,kamu tiap hari berbalik menyerang jokowi..",hate,hate,hate
USER definisi macak gendeng yang sebenarnya,not hate,not hate,not hate
USER Hakal hasan baras pekok menang pilpres urusannya bukan siapa paling banyak suara dasar pekok !!,hate,hate,hate
gua ampe cape ngetawain diri sendiri aowkaowk gblg bgt gemblung,not hate,not hate,not hate
USER USER USER Kpu punya dana segitu gedenya bikin aplikasi kok gak canggih2 padahal negara ini punya stok rakyat yg mumpuni utk itu. Dasar pekok aja jd kpu. Dari pemilu ke pemilu gitu aja terus 😡,hate,hate,hate
"USER USER Hidup tuh santai aja, yg ada kok tegang2 sih? Ngeteh sambil ngerokok, besok nyoblos 02 gitu lho, dasar pekok 😀😀😀",hate,hate,hate
USER Yolloh wong iki cocot e yo kadang ra ketoto 😭,hate,not hate,hate
"kamu mah enak banyak warisannya"" heh amandel unto tuwek, penak raimu rak mikir tanggungan M Man cok jancok.""",hate,hate,hate
"USER USER Kompas lo bilang hoax jg? mata lo picek apa utek lo yg butek, Kus? omongan lo emg kek yg dibilang semut ini. 😤 https://t.co/rjLwd2dxT7",hate,hate,hate
Jangan ajari aku sabar.. AKU MANGAN PITIK GORENG SAK JEMBUT BGST... sumpah dzolim banget iku sambal hejo,not hate,not hate,not hate
LOL ASU YANG MENANG SANA WKWKWKWK PUNCAK KOMEDI HARI INI,not hate,hate,hate
USER Kapan kalian bisa mengakui kekalahan ? Picik sekali cara berpikir kalian. Kelihatan jelas bahwa kalian ini gerombolan sakit hati yang tidak pernah taat hukum. Kecuali menguntungkan kalian. Dasar pekok.,hate,hate,hate
"Berasa ga punya privasi, apa2 selalu dianggap hal biasa dan wajar. Gendeng ancen!!",hate,not hate,hate
"USER kit agak pernah tau. menurutmu gendeng gak ono wong tuwo ngeplaki anak e ket umur 3 taun? diilok""no karuan gausah dilahirno. opo gak ajur mental e.""",not hate,not hate,not hate
"Giliran udh nyaman sma kantor yg sekarang eh malah ada tawaran kerja dari perusahaan yg udh dari lama ku idam2 kan, kan jancok",not hate,not hate,not hate
"USER USER Si gemoy kerja?? Org jawab pertanyaan soal kail &amp ikan aja ga bisa bruakakakk..😂😂🤣 ,, liat aja pas DEBAT CAPRES nanti betapa ga nyambungnya capres gemblung itu, Org ga kompeten ky gitu kok dinjunjung jd capres bwahaha guwwoobluook 🤣",hate,hate,hate
USER USER USER Wong goblok kaya kiyeeee son ... wong papa MK diacak2 kok diem bae ... ehhh ngemeng bicara uu perempasan aset ... apa ora gemblung 😃😃😃,hate,hate,hate
"USER dasar buzer pekok ,penjilat dan cukong cina komunis, blas nggak bermutu bacot kamu",hate,hate,hate
Halah capek asu nyari rumah lagi GW MAU BANGUN SENDIRI LAH,not hate,not hate,not hate
"tpi yaopo, suepi eh uripku saiki rasane😭😭🤏 salah gaole dolen sampe 40 dino opo ga gendeng aku ga melihat indahnya alam endonesa😭",not hate,not hate,not hate
quotes quotes kontol ini bisa berenti ga lewat fyp gua,not hate,hate,hate
gendeng tapi ngganteng 😫 https://t.co/vFbopV0FKg,not hate,not hate,not hate
USER yg komen isinya silit lebar semua,not hate,hate,hate
wong saiki utek karo cangkeme nak kepalan tangan koyoke,hate,hate,hate
"USER USER Panitia ne jelass mangan duit iki,.. titipann pejabat sek menang kui fix,... Masalahnya bukan di mekanisme protes nya, tapi matane panitia sek,.. nyunsewu picek",hate,hate,hate
"USER Lomba jelas siapa yg finis berurutan, masa matane panitia rabun kabeh...",not hate,hate,hate
"Jujur si ajg gua udh percaya soalnya dia orang ada terus minjem cuman 300 dijanjiin besok besok ampe sebulan lebih, 2x telat bayar wifi gara gara ini orang doang ampe harus nyari job sana sini. Emang ril anak kontol https://t.co/xM79ghLiQZ",hate,hate,hate
USER dasar sinting rezim jancok !!! moga segera kalian dimampuskan,hate,hate,hate
jancok lah jangan pada pob gumush2 gw gabisa milih njerrr😭,not hate,not hate,not hate
stressss bangsat😭😭😭 ketika hobi udah di jadikan bahan cuan ya gini jadinya jancok,not hate,not hate,not hate
aku kecewa banget kamu gak jadi ts wedus 😿,not hate,not hate,not hate
"USER USER USER EH JANCOK, ISLAM SELURUH ASPEK KEHIDUPANNYA BAWA TUHAN GOBLOK, KALO BUKAN ISLAM GAUSAH BACOT
DASAR TOLOL ASLI TOLOLNYA BUKAN LABEL",hate,hate,hate
